route_id,service_id,trip_id,trip_headsign,shape_id
L12,001504,001504201234,Sarria,L12_des
L12,001402,001402199765,Reina Elisenda,L12_asc
L6,001200,001200180638,Pl. Catalunya,L6_des
L12,001700,001700189911,Sarria,L12_des
L7,001402,001402199301,Pl. Catalunya,L7_des
S1,001200,001200180872,Pl. Catalunya,S1_des
S1,001200,001200180888,Pl. Catalunya,S1_des
L7,001406,001406200049,Pl. Catalunya,L7_des
L6,001600,001600187810,Pl. Catalunya,L6_des
L7,001600,001600188008,Pl. Catalunya,L7_des
L12,001600,001600188785,Sarria,L12_des
L12,001406,001406200331,Sarria,L12_des
L12,001402,001402199708,Sarria,L12_des
L6,001100,001100186231,Reina Elisenda,L6_asc
L12,001100,001100187366,Sarria,L12_des
L12,001600,001600188833,Sarria,L12_des
L7,001900,001900201690,Pl. Catalunya,L7_des
L6,001406,001406199878,Pl. Catalunya,L6_des
L12,001900,001900202053,Sarria,L12_des
L7,001200,001200180772,Pl. Catalunya,L7_des
L12,001900,001900202174,Reina Elisenda,L12_asc
L7,001300,001300181737,Av Tibidabo,L7_asc
L7,001000,001000185329,Av Tibidabo,L7_asc
S2,001000,001000185730,Pl. Catalunya,S2_des
Escolar,001000,001000185816,Pl. Catalunya,ES_des
L7,001300,001300181805,Av Tibidabo,L7_asc
L12,001300,001300182203,Sarria,L12_des
L7,001400,001400182672,Av Tibidabo,L7_asc
L7,001100,001100186480,Av Tibidabo,L7_asc
S1,001100,001100186796,Terrassa,S1_asc
L7,001700,001700189370,Av Tibidabo,L7_asc
L7,001000,001000185377,Av Tibidabo,L7_asc
S2,001000,001000185678,Pl. Catalunya,S2_des
L7,001200,001200180672,Pl. Catalunya,L7_des
L12,001800,001800184579,Sarria,L12_des
L12,001800,001800184733,Sarria,L12_des
L6,001600,001600187750,Pl. Catalunya,L6_des
L7,001700,001700189322,Av Tibidabo,L7_asc
S1,001700,001700189498,Terrassa,S1_asc
S1,001700,001700189514,Terrassa,S1_asc
L12,001700,001700190130,Reina Elisenda,L12_asc
L6,001000,001000184957,Pl. Catalunya,L6_des
L6,001000,001000184967,Pl. Catalunya,L6_des
S1,001000,001000185487,Terrassa,S1_asc
L7,001300,001300181667,Av Tibidabo,L7_asc
S2,001300,001300182003,Sabadell,S2_asc
S1,001100,001100186870,Terrassa,S1_asc
L12,001700,001700190048,Reina Elisenda,L12_asc
L12,001800,001800184809,Sarria,L12_des
S2,001600,001600188465,Pl. Catalunya,S2_des
L12,001600,001600188673,Sarria,L12_des
S7,001700,001700189822,Pl. Catalunya,S7_des
S7,001700,001700189838,Pl. Catalunya,S7_des
S2,001406,001406200214,Sabadell,S2_asc
L6,001500,001500183239,Reina Elisenda,L6_asc
L6,001100,001100186387,Reina Elisenda,L6_asc
L6,001100,001100186413,Reina Elisenda,L6_asc
L7,001600,001600188114,Pl. Catalunya,L7_des
L7,001900,001900201693,Av Tibidabo,L7_asc
L6,001900,001900201474,Pl. Catalunya,L6_des
S1,001000,001000185536,Pl. Catalunya,S1_des
L7,001406,001406200026,Av Tibidabo,L7_asc
S1,001500,001500183430,Pl. Catalunya,S1_des
L7,001600,001600188102,Pl. Catalunya,L7_des
L6,001406,001406199935,Reina Elisenda,L6_asc
S1,001000,001000185472,Pl. Catalunya,S1_des
L6,001500,001500183143,Reina Elisenda,L6_asc
L6,001800,001800183937,Pl. Catalunya,L6_des
L6,001100,001100186308,Pl. Catalunya,L6_des
L6,001600,001600187800,Pl. Catalunya,L6_des
L12,001600,001600188538,Reina Elisenda,L12_asc
L6,001700,001700188885,Reina Elisenda,L6_asc
L12,001000,001000186008,Sarria,L12_des
S1,001200,001200180897,Terrassa,S1_asc
S2,001200,001200181046,Sabadell,S2_asc
L6,001504,001504200611,Pl. Catalunya,L6_des
S1,001600,001600188315,Terrassa,S1_asc
L6,001700,001700188956,Reina Elisenda,L6_asc
L12,001700,001700190169,Sarria,L12_des
S1,001900,001900201820,Pl. Catalunya,S1_des
S2,001000,001000185665,Sabadell,S2_asc
L12,001300,001300182168,Reina Elisenda,L12_asc
L6,001600,001600187644,Pl. Catalunya,L6_des
S1,001600,001600188244,Pl. Catalunya,S1_des
L12,001600,001600188682,Reina Elisenda,L12_asc
S1,001700,001700189588,Terrassa,S1_asc
L12,001000,001000185912,Sarria,L12_des
L7,001900,001900201620,Pl. Catalunya,L7_des
L6,001900,001900201371,Reina Elisenda,L6_asc
L6,001700,001700189052,Reina Elisenda,L6_asc
L6,001402,001402199046,Reina Elisenda,L6_asc
L7,001504,001504200766,Av Tibidabo,L7_asc
L12,001300,001300182264,Reina Elisenda,L12_asc
S1,001800,001800184415,Pl. Catalunya,S1_des
S2,001700,001700189735,Pl. Catalunya,S2_des
L12,001700,001700189869,Sarria,L12_des
L12,001900,001900202250,Reina Elisenda,L12_asc
L12,001900,001900202090,Reina Elisenda,L12_asc
L6,001600,001600187570,Pl. Catalunya,L6_des
L7,001402,001402199352,Pl. Catalunya,L7_des
L12,001900,001900202180,Reina Elisenda,L12_asc
S1,001400,001400182751,Pl. Catalunya,S1_des
L7,001500,001500183299,Av Tibidabo,L7_asc
L12,001500,001500183804,Sarria,L12_des
L6,001800,001800183978,Reina Elisenda,L6_asc
L7,001100,001100186733,Pl. Catalunya,L7_des
L6,001600,001600187605,Reina Elisenda,L6_asc
S2,001406,001406200249,Pl. Catalunya,S2_des
L7,001000,001000185202,Pl. Catalunya,L7_des
L7,001200,001200180733,Av Tibidabo,L7_asc
L12,001406,001406200370,Reina Elisenda,L12_asc
L7,001900,001900201641,Av Tibidabo,L7_asc
L12,001900,001900202097,Sarria,L12_des
L7,001406,001406200046,Av Tibidabo,L7_asc
L7,001300,001300181658,Pl. Catalunya,L7_des
L7,001800,001800184301,Pl. Catalunya,L7_des
S2,001600,001600188390,Sabadell,S2_asc
L7,001000,001000185173,Av Tibidabo,L7_asc
L12,001200,001200181116,Sarria,L12_des
L7,001600,001600188133,Av Tibidabo,L7_asc
L12,001504,001504201067,Sarria,L12_des
L12,001400,001400183001,Reina Elisenda,L12_asc
L6,001100,001100186260,Pl. Catalunya,L6_des
L6,001100,001100186420,Pl. Catalunya,L6_des
S1,001700,001700189553,Pl. Catalunya,S1_des
S2,001900,001900201944,Sabadell,S2_asc
S1,001500,001500183520,Pl. Catalunya,S1_des
L12,001100,001100187445,Reina Elisenda,L12_asc
S1,001600,001600188296,Pl. Catalunya,S1_des
L12,001406,001406200286,Reina Elisenda,L12_asc
L12,001200,001200181218,Sarria,L12_des
S1,001400,001400182741,Pl. Catalunya,S1_des
L12,001400,001400182905,Reina Elisenda,L12_asc
S1,001500,001500183456,Pl. Catalunya,S1_des
L7,001700,001700189315,Pl. Catalunya,L7_des
L6,001000,001000184976,Reina Elisenda,L6_asc
S2,001504,001504200953,Sabadell,S2_asc
S2,001504,001504200989,Sabadell,S2_asc
S2,001300,001300182020,Pl. Catalunya,S2_des
L12,001500,001500183692,Sarria,L12_des
L12,001800,001800184604,Reina Elisenda,L12_asc
S7,001100,001100186924,Pl. Catalunya,S7_des
L7,001600,001600187931,Av Tibidabo,L7_asc
S2,001600,001600188400,Sabadell,S2_asc
S1,001504,001504200807,Terrassa,S1_asc
S1,001200,001200180951,Terrassa,S1_asc
L7,001406,001406199950,Av Tibidabo,L7_asc
L12,001100,001100187455,Reina Elisenda,L12_asc
L6,001600,001600187829,Reina Elisenda,L6_asc
L6,001400,001400182481,Pl. Catalunya,L6_des
L7,001800,001800184231,Pl. Catalunya,L7_des
L12,001800,001800184700,Reina Elisenda,L12_asc
S1,001406,001406200135,Terrassa,S1_asc
S2,001900,001900201935,Pl. Catalunya,S2_des
L7,001600,001600188044,Pl. Catalunya,L7_des
S2,001600,001600188426,Sabadell,S2_asc
S2,001600,001600188442,Sabadell,S2_asc
L6,001402,001402199020,Reina Elisenda,L6_asc
L6,001400,001400182515,Reina Elisenda,L6_asc
L12,001400,001400183013,Reina Elisenda,L12_asc
L7,001500,001500183408,Pl. Catalunya,L7_des
L6,001800,001800183860,Reina Elisenda,L6_asc
L12,001100,001100187301,Reina Elisenda,L12_asc
L6,001504,001504200502,Reina Elisenda,L6_asc
L12,001800,001800184812,Reina Elisenda,L12_asc
S6,001100,001100186970,Pl. Catalunya,S6_des
L7,001600,001600187948,Pl. Catalunya,L7_des
L12,001000,001000185902,Sarria,L12_des
S1,001500,001500183484,Pl. Catalunya,S1_des
L7,001800,001800184250,Av Tibidabo,L7_asc
L7,001100,001100186691,Pl. Catalunya,L7_des
L12,001000,001000185876,Sarria,L12_des
L6,001300,001300181444,Pl. Catalunya,L6_des
L12,001504,001504201124,Reina Elisenda,L12_asc
L6,001504,001504200598,Reina Elisenda,L6_asc
L6,001600,001600187615,Reina Elisenda,L6_asc
L12,001406,001406200296,Reina Elisenda,L12_asc
L7,001900,001900201587,Av Tibidabo,L7_asc
L7,001900,001900201603,Av Tibidabo,L7_asc
L12,001300,001300182341,Sarria,L12_des
S2,001100,001100187017,Sabadell,S2_asc
L6,001300,001300181540,Pl. Catalunya,L6_des
L12,001300,001300182158,Reina Elisenda,L12_asc
L12,001300,001300182334,Reina Elisenda,L12_asc
L6,001800,001800184023,Pl. Catalunya,L6_des
L6,001800,001800184039,Pl. Catalunya,L6_des
L7,001100,001100186716,Av Tibidabo,L7_asc
L7,001100,001100186742,Av Tibidabo,L7_asc
S2,001700,001700189786,Sabadell,S2_asc
S2,001900,001900201983,Pl. Catalunya,S2_des
L7,001000,001000185141,Av Tibidabo,L7_asc
L7,001000,001000185180,Pl. Catalunya,L7_des
L7,001000,001000185317,Av Tibidabo,L7_asc
L7,001402,001402199262,Av Tibidabo,L7_asc
L12,001300,001300182206,Reina Elisenda,L12_asc
L12,001300,001300182245,Sarria,L12_des
L7,001500,001500183280,Pl. Catalunya,L7_des
S2,001900,001900201916,Pl. Catalunya,S2_des
L7,001200,001200180704,Pl. Catalunya,L7_des
L6,001200,001200180653,Reina Elisenda,L6_asc
L6,001100,001100186205,Reina Elisenda,L6_asc
L6,001100,001100186221,Reina Elisenda,L6_asc
S1,001100,001100186908,Terrassa,S1_asc
L12,001100,001100187275,Reina Elisenda,L12_asc
L7,001402,001402199339,Pl. Catalunya,L7_des
L12,001406,001406200399,Sarria,L12_des
L7,001800,001800184096,Av Tibidabo,L7_asc
L12,001100,001100187372,Sarria,L12_des
L12,001700,001700189990,Reina Elisenda,L12_asc
S6,001000,001000185605,U. Autonoma,S6_asc
L12,001000,001000185972,Sarria,L12_des
L12,001000,001000185988,Sarria,L12_des
L12,001402,001402199612,Sarria,L12_des
L7,001800,001800184160,Av Tibidabo,L7_asc
S1,001402,001402199447,Terrassa,S1_asc
S2,001402,001402199501,Pl. Catalunya,S2_des
L12,001000,001000185886,Sarria,L12_des
L6,001100,001100186375,Reina Elisenda,L6_asc
L12,001100,001100187468,Sarria,L12_des
L12,001100,001100187484,Sarria,L12_des
L12,001800,001800184627,Sarria,L12_des
L12,001800,001800184803,Sarria,L12_des
L7,001700,001700189238,Av Tibidabo,L7_asc
S1,001700,001700189550,Terrassa,S1_asc
S1,001900,001900201762,Pl. Catalunya,S1_des
L7,001504,001504200789,Pl. Catalunya,L7_des
L6,001300,001300181415,Reina Elisenda,L6_asc
S2,001504,001504200992,Pl. Catalunya,S2_des
L12,001600,001600188641,Sarria,L12_des
L12,001600,001600188657,Sarria,L12_des
L7,001700,001700189174,Av Tibidabo,L7_asc
L7,001700,001700189190,Av Tibidabo,L7_asc
L6,001406,001406199846,Pl. Catalunya,L6_des
L6,001500,001500183251,Reina Elisenda,L6_asc
S2,001600,001600188429,Pl. Catalunya,S2_des
L12,001700,001700190172,Reina Elisenda,L12_asc
L6,001406,001406199868,Pl. Catalunya,L6_des
L7,001000,001000185355,Av Tibidabo,L7_asc
L7,001000,001000185371,Av Tibidabo,L7_asc
L6,001400,001400182442,Reina Elisenda,L6_asc
L7,001100,001100186438,Av Tibidabo,L7_asc
S1,001600,001600188305,Terrassa,S1_asc
L12,001700,001700190124,Reina Elisenda,L12_asc
S1,001406,001406200095,Terrassa,S1_asc
S2,001900,001900201888,Pl. Catalunya,S2_des
S1,001200,001200180876,Pl. Catalunya,S1_des
L6,001900,001900201298,Pl. Catalunya,L6_des
L12,001500,001500183771,Reina Elisenda,L12_asc
L7,001100,001100186569,Pl. Catalunya,L7_des
S2,001600,001600188363,Pl. Catalunya,S2_des
L12,001600,001600188586,Reina Elisenda,L12_asc
S2,001000,001000185759,Sabadell,S2_asc
S2,001300,001300181990,Pl. Catalunya,S2_des
L12,001300,001300182095,Sarria,L12_des
S2,001400,001400182830,Sabadell,S2_asc
S2,001100,001100187050,Pl. Catalunya,S2_des
L7,001700,001700189297,Pl. Catalunya,L7_des
S5,001000,001000185400,Pl. Catalunya,S5_des
L12,001200,001200181141,Reina Elisenda,L12_asc
L6,001100,001100186288,Pl. Catalunya,L6_des
L12,001402,001402199697,Reina Elisenda,L12_asc
L6,001800,001800183934,Reina Elisenda,L6_asc
L6,001100,001100186194,Pl. Catalunya,L6_des
L7,001600,001600188031,Av Tibidabo,L7_asc
S1,001700,001700189597,Pl. Catalunya,S1_des
S2,001700,001700189657,Pl. Catalunya,S2_des
L12,001700,001700189936,Reina Elisenda,L12_asc
S2,001900,001900201964,Sabadell,S2_asc
L12,001500,001500183810,Sarria,L12_des
L7,001100,001100186637,Pl. Catalunya,L7_des
L6,001700,001700189020,Reina Elisenda,L6_asc
L7,001700,001700189453,Pl. Catalunya,L7_des
S1,001700,001700189620,Terrassa,S1_asc
L7,001000,001000185238,Pl. Catalunya,L7_des
L7,001200,001200180765,Av Tibidabo,L7_asc
L6,001504,001504200481,Pl. Catalunya,L6_des
L12,001500,001500183833,Reina Elisenda,L12_asc
L12,001100,001100187233,Reina Elisenda,L12_asc
L6,001600,001600187584,Pl. Catalunya,L6_des
S1,001600,001600188184,Pl. Catalunya,S1_des
S2,001700,001700189723,Pl. Catalunya,S2_des
L6,001900,001900201401,Reina Elisenda,L6_asc
S1,001000,001000185458,Pl. Catalunya,S1_des
L12,001900,001900202122,Reina Elisenda,L12_asc
L6,001800,001800184067,Pl. Catalunya,L6_des
L12,001100,001100187286,Sarria,L12_des
L12,001504,001504201205,Sarria,L12_des
L7,001504,001504200730,Av Tibidabo,L7_asc
S2,001000,001000185732,Pl. Catalunya,S2_des
L6,001402,001402199161,Pl. Catalunya,L6_des
L12,001400,001400182959,Reina Elisenda,L12_asc
L7,001000,001000185103,Av Tibidabo,L7_asc
L7,001100,001100186727,Pl. Catalunya,L7_des
L7,001900,001900201681,Av Tibidabo,L7_asc
L12,001900,001900202265,Sarria,L12_des
L6,001900,001900201335,Reina Elisenda,L6_asc
L7,001400,001400182612,Av Tibidabo,L7_asc
L7,001800,001800184223,Pl. Catalunya,L7_des
S6,001700,001700189651,U. Autonoma,S6_asc
L12,001900,001900202028,Reina Elisenda,L12_asc
L12,001900,001900202068,Reina Elisenda,L12_asc
S1,001500,001500183448,Pl. Catalunya,S1_des
S1,001100,001100186901,Pl. Catalunya,S1_des
S2,001406,001406200185,Pl. Catalunya,S2_des
L12,001402,001402199671,Reina Elisenda,L12_asc
S2,001300,001300182052,Pl. Catalunya,S2_des
L12,001300,001300182068,Reina Elisenda,L12_asc
L12,001300,001300182186,Reina Elisenda,L12_asc
L6,001600,001600187569,Reina Elisenda,L6_asc
S2,001000,001000185693,Sabadell,S2_asc
S1,001400,001400182761,Pl. Catalunya,S1_des
S1,001500,001500183474,Pl. Catalunya,S1_des
L12,001600,001600188676,Reina Elisenda,L12_asc
L6,001700,001700188966,Reina Elisenda,L6_asc
L6,001406,001406199805,Reina Elisenda,L6_asc
L7,001504,001504200772,Av Tibidabo,L7_asc
L6,001300,001300181392,Pl. Catalunya,L6_des
L6,001100,001100186354,Pl. Catalunya,L6_des
L6,001600,001600187609,Reina Elisenda,L6_asc
L12,001000,001000185965,Reina Elisenda,L12_asc
L12,001200,001200181262,Sarria,L12_des
L6,001500,001500183134,Pl. Catalunya,L6_des
L7,001800,001800184169,Pl. Catalunya,L7_des
S2,001600,001600188348,Sabadell,S2_asc
L6,001700,001700188890,Pl. Catalunya,L6_des
S1,001406,001406200133,Terrassa,S1_asc
L6,001000,001000184874,Reina Elisenda,L6_asc
L6,001500,001500183224,Pl. Catalunya,L6_des
L12,001000,001000186095,Reina Elisenda,L12_asc
L6,001600,001600187789,Reina Elisenda,L6_asc
L7,001600,001600187979,Av Tibidabo,L7_asc
L12,001600,001600188624,Reina Elisenda,L12_asc
L7,001700,001700189203,Pl. Catalunya,L7_des
L7,001700,001700189415,Pl. Catalunya,L7_des
L6,001406,001406199859,Reina Elisenda,L6_asc
L7,001406,001406199964,Av Tibidabo,L7_asc
L6,001400,001400182441,Pl. Catalunya,L6_des
L6,001400,001400182471,Pl. Catalunya,L6_des
L6,001500,001500183238,Pl. Catalunya,L6_des
L6,001500,001500183278,Pl. Catalunya,L6_des
L12,001100,001100187393,Reina Elisenda,L12_asc
L7,001600,001600188069,Av Tibidabo,L7_asc
L7,001300,001300181662,Pl. Catalunya,L7_des
L12,001100,001100187248,Sarria,L12_des
L7,001700,001700189202,Av Tibidabo,L7_asc
L6,001300,001300181453,Reina Elisenda,L6_asc
L6,001700,001700189074,Reina Elisenda,L6_asc
L6,001700,001700189113,Pl. Catalunya,L6_des
L7,001700,001700189257,Pl. Catalunya,L7_des
L12,001900,001900202305,Sarria,L12_des
L7,001000,001000185299,Av Tibidabo,L7_asc
S2,001000,001000185639,Sabadell,S2_asc
L7,001200,001200180711,Av Tibidabo,L7_asc
S2,001504,001504200951,Sabadell,S2_asc
L7,001406,001406200004,Av Tibidabo,L7_asc
L7,001800,001800184154,Av Tibidabo,L7_asc
L12,001700,001700190161,Sarria,L12_des
L12,001300,001300182160,Reina Elisenda,L12_asc
L12,001300,001300182199,Sarria,L12_des
L6,001100,001100186193,Reina Elisenda,L6_asc
L7,001100,001100186476,Av Tibidabo,L7_asc
L6,001600,001600187661,Reina Elisenda,L6_asc
S1,001700,001700189596,Terrassa,S1_asc
L6,001402,001402199031,Pl. Catalunya,L6_des
S2,001900,001900202004,Sabadell,S2_asc
L6,001300,001300181400,Pl. Catalunya,L6_des
L6,001300,001300181467,Reina Elisenda,L6_asc
S1,001700,001700189583,Pl. Catalunya,S1_des
L7,001402,001402199349,Pl. Catalunya,L7_des
L6,001900,001900201455,Reina Elisenda,L6_asc
S1,001000,001000185443,Terrassa,S1_asc
L12,001000,001000185927,Reina Elisenda,L12_asc
L7,001100,001100186542,Av Tibidabo,L7_asc
S2,001100,001100187049,Sabadell,S2_asc
L7,001700,001700189440,Av Tibidabo,L7_asc
L7,001900,001900201717,Av Tibidabo,L7_asc
L6,001300,001300181508,Pl. Catalunya,L6_des
L12,001300,001300182291,Sarria,L12_des
L7,001400,001400182611,Pl. Catalunya,L7_des
L7,001100,001100186714,Av Tibidabo,L7_asc
L7,001402,001402199308,Av Tibidabo,L7_asc
S2,001000,001000185731,Sabadell,S2_asc
L6,001200,001200180458,Pl. Catalunya,L6_des
L6,001402,001402199160,Reina Elisenda,L6_asc
L12,001300,001300182343,Reina Elisenda,L12_asc
L6,001800,001800183974,Reina Elisenda,L6_asc
S2,001800,001800184494,Sabadell,S2_asc
L7,001402,001402199323,Pl. Catalunya,L7_des
L7,001402,001402199204,Av Tibidabo,L7_asc
L7,001500,001500183419,Av Tibidabo,L7_asc
L6,001504,001504200622,Reina Elisenda,L6_asc
S1,001504,001504200840,Pl. Catalunya,S1_des
L7,001000,001000185209,Av Tibidabo,L7_asc
L12,001000,001000185926,Sarria,L12_des
L6,001200,001200180493,Reina Elisenda,L6_asc
L12,001406,001406200367,Sarria,L12_des
S2,001400,001400182870,Sabadell,S2_asc
S2,001500,001500183585,Pl. Catalunya,S2_des
L12,001100,001100187259,Reina Elisenda,L12_asc
L12,001600,001600188599,Sarria,L12_des
L7,001900,001900201682,Pl. Catalunya,L7_des
S2,001900,001900201897,Sabadell,S2_asc
S1,001000,001000185525,Terrassa,S1_asc
S1,001000,001000185563,Pl. Catalunya,S1_des
L12,001000,001000186020,Sarria,L12_des
L7,001200,001200180742,Pl. Catalunya,L7_des
S1,001600,001600188169,Terrassa,S1_asc
S1,001600,001600188195,Terrassa,S1_asc
S2,001700,001700189668,Sabadell,S2_asc
L12,001700,001700190052,Reina Elisenda,L12_asc
L6,001300,001300181401,Reina Elisenda,L6_asc
L12,001504,001504201044,Reina Elisenda,L12_asc
L7,001400,001400182650,Av Tibidabo,L7_asc
S1,001500,001500183497,Terrassa,S1_asc
S2,001500,001500183529,Pl. Catalunya,S2_des
L12,001800,001800184585,Sarria,L12_des
L12,001000,001000185900,Sarria,L12_des
L6,001504,001504200544,Reina Elisenda,L6_asc
L7,001402,001402199216,Av Tibidabo,L7_asc
L6,001100,001100186407,Pl. Catalunya,L6_des
S6,001100,001100186961,U. Autonoma,S6_asc
L12,001600,001600188677,Sarria,L12_des
S1,001504,001504200852,Pl. Catalunya,S1_des
L12,001402,001402199712,Sarria,L12_des
L6,001000,001000185059,Pl. Catalunya,L6_des
S6,001100,001100186975,U. Autonoma,S6_asc
S1,001600,001600188209,Terrassa,S1_asc
L6,001700,001700189047,Pl. Catalunya,L6_des
L12,001700,001700189950,Reina Elisenda,L12_asc
S1,001300,001300181937,Terrassa,S1_asc
L6,001400,001400182506,Reina Elisenda,L6_asc
S1,001400,001400182694,Terrassa,S1_asc
S2,001500,001500183621,Pl. Catalunya,S2_des
L7,001100,001100186532,Av Tibidabo,L7_asc
L7,001600,001600187994,Pl. Catalunya,L7_des
L6,001700,001700188931,Pl. Catalunya,L6_des
L6,001700,001700189103,Pl. Catalunya,L6_des
S2,001504,001504200938,Pl. Catalunya,S2_des
L7,001300,001300181663,Av Tibidabo,L7_asc
L6,001600,001600187820,Pl. Catalunya,L6_des
L12,001700,001700190200,Reina Elisenda,L12_asc
S2,001406,001406200210,Sabadell,S2_asc
L6,001406,001406199858,Pl. Catalunya,L6_des
L6,001406,001406199900,Pl. Catalunya,L6_des
L12,001200,001200181115,Reina Elisenda,L12_asc
S2,001300,001300182025,Sabadell,S2_asc
L6,001400,001400182440,Reina Elisenda,L6_asc
L6,001500,001500183277,Pl. Catalunya,L6_des
L12,001100,001100187434,Sarria,L12_des
L12,001600,001600188755,Sarria,L12_des
L12,001700,001700190144,Reina Elisenda,L12_asc
L7,001000,001000185366,Pl. Catalunya,L7_des
L7,001400,001400182535,Pl. Catalunya,L7_des
L12,001400,001400182936,Sarria,L12_des
L12,001500,001500183705,Reina Elisenda,L12_asc
L6,001800,001800183845,Pl. Catalunya,L6_des
L7,001800,001800184297,Pl. Catalunya,L7_des
L12,001800,001800184650,Reina Elisenda,L12_asc
L12,001600,001600188728,Reina Elisenda,L12_asc
S2,001200,001200181000,Sabadell,S2_asc
L12,001200,001200181223,Reina Elisenda,L12_asc
L12,001200,001200181264,Sarria,L12_des
L7,001300,001300181718,Pl. Catalunya,L7_des
S1,001400,001400182692,Terrassa,S1_asc
L7,001800,001800184100,Av Tibidabo,L7_asc
L7,001600,001600188137,Av Tibidabo,L7_asc
S1,001900,001900201813,Terrassa,S1_asc
L7,001300,001300181741,Av Tibidabo,L7_asc
L6,001500,001500183147,Reina Elisenda,L6_asc
L7,001700,001700189384,Av Tibidabo,L7_asc
S1,001900,001900201790,Pl. Catalunya,S1_des
L6,001300,001300181520,Pl. Catalunya,L6_des
L12,001800,001800184783,Sarria,L12_des
L7,001600,001600187848,Pl. Catalunya,L7_des
L7,001700,001700189361,Pl. Catalunya,L7_des
S2,001900,001900201886,Pl. Catalunya,S2_des
S2,001400,001400182809,Pl. Catalunya,S2_des
L12,001500,001500183744,Sarria,L12_des
L12,001600,001600188549,Sarria,L12_des
L12,001900,001900202290,Reina Elisenda,L12_asc
S2,001400,001400182828,Sabadell,S2_asc
L12,001400,001400183096,Sarria,L12_des
L12,001500,001500183728,Sarria,L12_des
L7,001100,001100186441,Pl. Catalunya,L7_des
S2,001100,001100187036,Pl. Catalunya,S2_des
S2,001900,001900202003,Pl. Catalunya,S2_des
L7,001000,001000185185,Av Tibidabo,L7_asc
S1,001000,001000185460,Pl. Catalunya,S1_des
L6,001200,001200180576,Pl. Catalunya,L6_des
L12,001400,001400183115,Reina Elisenda,L12_asc
L7,001500,001500183311,Av Tibidabo,L7_asc
L12,001100,001100187352,Sarria,L12_des
L7,001402,001402199348,Av Tibidabo,L7_asc
L12,001504,001504201207,Sarria,L12_des
L7,001402,001402199258,Av Tibidabo,L7_asc
L7,001500,001500183292,Pl. Catalunya,L7_des
S2,001800,001800184538,Sabadell,S2_asc
L7,001100,001100186688,Av Tibidabo,L7_asc
L7,001100,001100186729,Pl. Catalunya,L7_des
L6,001900,001900201470,Pl. Catalunya,L6_des
S1,001200,001200180963,Terrassa,S1_asc
L7,001500,001500183303,Av Tibidabo,L7_asc
S2,001500,001500183606,Sabadell,S2_asc
S1,001600,001600188312,Pl. Catalunya,S1_des
S2,001600,001600188430,Sabadell,S2_asc
L12,001700,001700189975,Sarria,L12_des
L6,001406,001406199937,Reina Elisenda,L6_asc
L12,001406,001406200290,Reina Elisenda,L12_asc
L6,001200,001200180532,Pl. Catalunya,L6_des
L12,001400,001400183025,Reina Elisenda,L12_asc
L12,001000,001000186107,Reina Elisenda,L12_asc
L12,001600,001600188534,Reina Elisenda,L12_asc
S7,001100,001100187177,Rubi,S7_asc
L6,001600,001600187671,Reina Elisenda,L6_asc
L6,001700,001700189126,Reina Elisenda,L6_asc
L7,001200,001200180687,Av Tibidabo,L7_asc
L7,001200,001200180831,Av Tibidabo,L7_asc
L7,001406,001406199954,Av Tibidabo,L7_asc
S1,001100,001100186823,Pl. Catalunya,S1_des
L12,001600,001600188678,Reina Elisenda,L12_asc
L6,001406,001406199883,Reina Elisenda,L6_asc
L12,001000,001000186085,Reina Elisenda,L12_asc
S1,001500,001500183460,Pl. Catalunya,S1_des
L7,001700,001700189311,Pl. Catalunya,L7_des
S1,001900,001900201869,Terrassa,S1_asc
S2,001100,001100187090,Pl. Catalunya,S2_des
L7,001600,001600187955,Av Tibidabo,L7_asc
S1,001200,001200180923,Terrassa,S1_asc
L6,001200,001200180628,Pl. Catalunya,L6_des
L12,001100,001100187449,Reina Elisenda,L12_asc
L7,001600,001600187977,Av Tibidabo,L7_asc
L7,001600,001600188121,Av Tibidabo,L7_asc
L7,001300,001300181612,Pl. Catalunya,L7_des
L6,001100,001100186416,Pl. Catalunya,L6_des
L12,001100,001100187395,Reina Elisenda,L12_asc
L7,001700,001700189179,Pl. Catalunya,L7_des
L7,001900,001900201614,Pl. Catalunya,L7_des
L12,001800,001800184592,Reina Elisenda,L12_asc
L6,001000,001000185057,Pl. Catalunya,L6_des
L7,001000,001000185120,Pl. Catalunya,L7_des
L7,001100,001100186519,Pl. Catalunya,L7_des
S2,001100,001100187021,Sabadell,S2_asc
L6,001600,001600187819,Reina Elisenda,L6_asc
L6,001400,001400182508,Reina Elisenda,L6_asc
L7,001600,001600187952,Pl. Catalunya,L7_des
S2,001600,001600188419,Pl. Catalunya,S2_des
S1,001700,001700189493,Pl. Catalunya,S1_des
S1,001402,001402199429,Terrassa,S1_asc
L6,001900,001900201326,Pl. Catalunya,L6_des
L12,001402,001402199641,Reina Elisenda,L12_asc
L7,001800,001800184156,Av Tibidabo,L7_asc
L6,001100,001100186248,Pl. Catalunya,L6_des
L12,001100,001100187209,Reina Elisenda,L12_asc
L12,001700,001700190017,Sarria,L12_des
L7,001504,001504200721,Pl. Catalunya,L7_des
S1,001000,001000185407,Pl. Catalunya,S1_des
S1,001000,001000185549,Terrassa,S1_asc
S2,001504,001504200935,Sabadell,S2_asc
L12,001300,001300182201,Sarria,L12_des
